Timestamp,Signal Type,Price,Additional Info
2025-07-06 15:41:45,RANGE | Signal: HOLD,107160.75,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107166.15,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107171.59,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107200.01,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107200.0,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107200.0,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107200.0,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107202.46,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107192.38,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107197.37,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107197.37,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107197.38,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107197.38,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107197.38,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107202.75,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107187.32,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107187.31,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107187.32,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107187.32,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107187.31,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107187.31,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107180.01,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107180.01,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107180.0,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107140.01,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107140.01,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107117.5,
2025-07-06 15:41:45,RANGE | Signal: HOLD,107075.27,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107092.23,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107176.81,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107183.95,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107159.03,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107162.3,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107162.3,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107106.03,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107106.04,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107076.2,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107076.21,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107076.21,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107084.5,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107079.04,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107079.03,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107071.32,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107097.01,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107084.91,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107079.9,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107079.91,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107079.9,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107079.89,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107075.29,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107075.29,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107073.15,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107066.21,
2025-07-06 15:41:46,RANGE | Signal: HOLD,107046.81,
2025-07-06 15:41:47,RANGE | Signal: BUY,107037.04,
2025-07-06 15:41:47,RANGE | Signal: SELL,106983.14,
2025-07-06 15:41:47,RANGE | Signal: BUY,106950.0,
2025-07-06 15:41:47,RANGE | Signal: SELL,106935.87,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106964.73,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106958.0,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106902.35,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106886.35,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106885.43,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106903.22,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106879.89,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106888.62,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106885.01,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106874.17,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106881.6,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106919.39,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106914.01,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106911.78,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106885.23,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106904.29,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106910.75,
